176104454795137;;AB72832;;;;;;
176107790191986;;AB72833;;;;;;
176101146752609;;AB72834;;;;;;
176101178644419;;AB72835;;;;;;
176100665102212;;AB72836;;;;;;
176108800614322;;AB72837;;;;;;
176104279047961;;AB72838;;;;;;
176108794332139;;AB72839;;;;;;
176107504975708;;AB72840;;;;;;
176103173376450;;AB72841;;;;;;
176104061405930;;AB72842;;;;;;
176104624276133;;AB72843;;;;;;
176102887926873;;AB72844;;;;;;
176106284311902;;AB72845;;;;;;
176107113893565;;AB72846;;;;;;
176100110120348;;AB72847;;;;;;
176105994210933;;AB72848;;;;;;
176109702710580;;AB72849;;;;;;
176101942890835;;AB72850;;;;;;
176108261765738;;AB72851;;;;;;
176104285795991;;AB72852;;;;;;
176104504310853;;AB72853;;;;;;
176109154529827;;AB72854;;;;;;
176106867309125;;AB72855;;;;;;
176109511409564;;AB72856;;;;;;
176106441580696;;AB72857;;;;;;
176106704566978;;AB72858;;;;;;
176102622749598;;AB72859;;;;;;
176100036534010;;AB72860;;;;;;
176100398406146;;AB72861;;;;;;
176105429893543;;AB72862;;;;;;
176109926249456;;AB72863;;;;;;
176104665119184;;AB72864;;;;;;
176108927991991;;AB72865;;;;;;
176107559326229;;AB72866;;;;;;
176101207146774;;AB72867;;;;;;
176102696848268;;AB72868;;;;;;
176109844909736;;AB72869;;;;;;
176108875829557;;AB72870;;;;;;
176103763898715;;AB72871;;;;;;
176100630165062;;AB72872;;;;;;
176102397735244;;AB72873;;;;;;
176109424885223;;AB72874;;;;;;
176100126535562;;AB72875;;;;;;
176106291371626;;AB72876;;;;;;
176109466674881;;AB72877;;;;;;
176109179477267;;AB72878;;;;;;
176108788785094;;AB72879;;;;;;
176105251850645;;AB72880;;;;;;
176104181019702;;AB72881;;;;;;
176104630515045;;AB72882;;;;;;
176109416050224;;AB72883;;;;;;
176105919036108;;AB72884;;;;;;
176109289727957;;AB72885;;;;;;
176104799956675;;AB72886;;;;;;
176108007187056;;AB72887;;;;;;
176105163676765;;AB72888;;;;;;
176104849357403;;AB72889;;;;;;
176107986430040;;AB72890;;;;;;
176101783193612;;AB72891;;;;;;
176108827839506;;AB72892;;;;;;
176103741081103;;AB72893;;;;;;
176109220124488;;AB72894;;;;;;
176109603581601;;AB72895;;;;;;
176106938765404;;AB72896;;;;;;
176109047335929;;AB72897;;;;;;
176100322520533;;AB72898;;;;;;
176104358777215;;AB72899;;;;;;
176101175999758;;AB72900;;;;;;
176108442830054;;AB72901;;;;;;
176106514024770;;AB72902;;;;;;
176103186142188;;AB72903;;;;;;
176102686100480;;AB72904;;;;;;
176100761983465;;AB72905;;;;;;
176107302992137;;AB72906;;;;;;
176106113478526;;AB72907;;;;;;
176109050521282;;AB72908;;;;;;
176106525739069;;AB72909;;;;;;
176103954391645;;AB72910;;;;;;
176109692967372;;AB72911;;;;;;
176101503098182;;AB72912;;;;;;
176106591231777;;AB72913;;;;;;
176104848480206;;AB72914;;;;;;
176104939178388;;AB72915;;;;;;
176107891877319;;AB72916;;;;;;
176103369597166;;AB72917;;;;;;
176101819978648;;AB72918;;;;;;
176102108787369;;AB72919;;;;;;
176108736197863;;AB72920;;;;;;
176104016555151;;AB72921;;;;;;
176102121590782;;AB72922;;;;;;
176103919063925;;AB72923;;;;;;
176100538475068;;AB72924;;;;;;
176106309717067;;AB72925;;;;;;
176107667021977;;AB72926;;;;;;
176101456812928;;AB72927;;;;;;
176102039730264;;AB72928;;;;;;
176102286563681;;AB72929;;;;;;
176102841479449;;AB72930;;;;;;
176100232626602;;AB72931;;;;;;
176100936240973;;AB72932;;;;;;
176105101738495;;AB72933;;;;;;
176102819858376;;AB72934;;;;;;
176102452104062;;AB72935;;;;;;
176102874970579;;AB72936;;;;;;
176101199762786;;AB72937;;;;;;
176108870782843;;AB72938;;;;;;
176108316882983;;AB72939;;;;;;
176108846515210;;AB72940;;;;;;
176101978055980;;AB72941;;;;;;
176100145614356;;AB72942;;;;;;
176104193597455;;AB72943;;;;;;
176103564619138;;AB72944;;;;;;
176102291242933;;AB72945;;;;;;
176105182459870;;AB72946;;;;;;
176108578843731;;AB72947;;;;;;
176106353702304;;AB72948;;;;;;
176102982532253;;AB72949;;;;;;
176108540820171;;AB72950;;;;;;
176106940263778;;AB72951;;;;;;
176105472781066;;AB72952;;;;;;
176104879579959;;AB72953;;;;;;
176100368443319;;AB72954;;;;;;
176101113601987;;AB72955;;;;;;
176105391314668;;AB72956;;;;;;
176102441243559;;AB72957;;;;;;
176102342942689;;AB72958;;;;;;
176101274863707;;AB72959;;;;;;
176105362946464;;AB72960;;;;;;
176108530757581;;AB72961;;;;;;
176101410317451;;AB72962;;;;;;
176109282754289;;AB72963;;;;;;
176109597375382;;AB72964;;;;;;
176104226070330;;AB72965;;;;;;
176102680867019;;AB72966;;;;;;
176108669835026;;AB72967;;;;;;
176107546011090;;AB72968;;;;;;
176107629993644;;AB72969;;;;;;
176108154216328;;AB72970;;;;;;
176107065547516;;AB72971;;;;;;
176101905432005;;AB72972;;;;;;
176102429654371;;AB72973;;;;;;
176107686255333;;AB72974;;;;;;
176105305001195;;AB72975;;;;;;
176103855563367;;AB72976;;;;;;
176103861818490;;AB72977;;;;;;
176108864312581;;AB72978;;;;;;
176108175007599;;AB72979;;;;;;
176101879327744;;AB72980;;;;;;
176107539560376;;AB72981;;;;;;
176100429114693;;AB72982;;;;;;
176107661296435;;AB72983;;;;;;
176107886404822;;AB72984;;;;;;
176107741399084;;AB72985;;;;;;
176104437598582;;AB72986;;;;;;
176104822058291;;AB72987;;;;;;
176100628918076;;AB72988;;;;;;
176102464021825;;AB72989;;;;;;
176101453168290;;AB72990;;;;;;
176105835964912;;AB72991;;;;;;
176105779435473;;AB72992;;;;;;
176106897340231;;AB72993;;;;;;
176107169135747;;AB72994;;;;;;
176101184014789;;AB72995;;;;;;
176106350128321;;AB72996;;;;;;
176105387353639;;AB72997;;;;;;
176108685921289;;AB72998;;;;;;
176106885542889;;AB72999;;;;;;
176108144831194;;AB73000;;;;;;
176106745634595;;AB73001;;;;;;
176105799340190;;AB73002;;;;;;
176107926386815;;AB73003;;;;;;
176105399816201;;AB73004;;;;;;
176102952585539;;AB73005;;;;;;
176106858671210;;AB73006;;;;;;
176105177644056;;AB73007;;;;;;
176102964441259;;AB73008;;;;;;
176101271489225;;AB73009;;;;;;
176109855468358;;AB73010;;;;;;
176100768098036;;AB73011;;;;;;
176101875999983;;AB73012;;;;;;
176102859677595;;AB73013;;;;;;
176101288736469;;AB73014;;;;;;
176103719781049;;AB73015;;;;;;
176101329399723;;AB73016;;;;;;
176106333357427;;AB73017;;;;;;
176103958343808;;AB73018;;;;;;
176107117437740;;AB73019;;;;;;
176100970493504;;AB73020;;;;;;
176105839835068;;AB73021;;;;;;
176104105964348;;AB73022;;;;;;
176109903040167;;AB73023;;;;;;
176102415381104;;AB73024;;;;;;
176105796757693;;AB73025;;;;;;
176104449082955;;AB73026;;;;;;
176100414061990;;AB73027;;;;;;
176102964589008;;AB73028;;;;;;
176108648504065;;AB73029;;;;;;
176107118272633;;AB73030;;;;;;
176107952014935;;AB73031;;;;;;
176106484800605;;AB73032;;;;;;
176105312082634;;AB73033;;;;;;
176101041138706;;AB73034;;;;;;
176109040719996;;AB73035;;;;;;
176106772742436;;AB73036;;;;;;
176104660637610;;AB73037;;;;;;
176107236969730;;AB73038;;;;;;
176104121664187;;AB73039;;;;;;
176100241844212;;AB73040;;;;;;
176108372681774;;AB73041;;;;;;
176100154332767;;AB73042;;;;;;
176105357239255;;AB73043;;;;;;
176106384183367;;AB73044;;;;;;
176100445612399;;AB73045;;;;;;
176104942330802;;AB73046;;;;;;
176107896892131;;AB73047;;;;;;
176107447404808;;AB73048;;;;;;
176105261740778;;AB73049;;;;;;
176102070430121;;AB73050;;;;;;
176104756024749;;AB73051;;;;;;
176103360795231;;AB73052;;;;;;
176106747124975;;AB73053;;;;;;
176100449313937;;AB73054;;;;;;
176109669117084;;AB73055;;;;;;
176102424179614;;AB73056;;;;;;
176108130141129;;AB73057;;;;;;
176104475229090;;AB73058;;;;;;
176108735229287;;AB73059;;;;;;
176109969427902;;AB73060;;;;;;
176108995556890;;AB73061;;;;;;
176104995187844;;AB73062;;;;;;
176105095054610;;AB73063;;;;;;
176102602667513;;AB73064;;;;;;
176105850223665;;AB73065;;;;;;
176101308388309;;AB73066;;;;;;
176104999479270;;AB73067;;;;;;
176106952462771;;AB73068;;;;;;
176109620776572;;AB73069;;;;;;
176103371114976;;AB73070;;;;;;
176105170623701;;AB73071;;;;;;
176105945966278;;AB73072;;;;;;
176102059255036;;AB73073;;;;;;
176101195476548;;AB73074;;;;;;
176107570374281;;AB73075;;;;;;
176105923462332;;AB73076;;;;;;
176100727688174;;AB73077;;;;;;
176105064587624;;AB73078;;;;;;
176105750508355;;AB73079;;;;;;
176105026080163;;AB73080;;;;;;
176106467130418;;AB73081;;;;;;
176102640918563;;AB73082;;;;;;
176102812937698;;AB73083;;;;;;
176103973451271;;AB73084;;;;;;
176104588247567;;AB73085;;;;;;
176106443996890;;AB73086;;;;;;
176102944404476;;AB73087;;;;;;
176108409662953;;AB73088;;;;;;
176105518442525;;AB73089;;;;;;
176106669523782;;AB73090;;;;;;
176103089284749;;AB73091;;;;;;
176107249889594;;AB73092;;;;;;
176103434621744;;AB73093;;;;;;
176106468273233;;AB73094;;;;;;
176108826622010;;AB73095;;;;;;
176106006922747;;AB73096;;;;;;
176102754207647;;AB73097;;;;;;
176102628208086;;AB73098;;;;;;
176101527775450;;AB73099;;;;;;
176108150954450;;AB73100;;;;;;
176103651773103;;AB73101;;;;;;
176109920817605;;AB73102;;;;;;
176100171436344;;AB73103;;;;;;
176109973050674;;AB73104;;;;;;
176106657914167;;AB73105;;;;;;
176105276434474;;AB73106;;;;;;
176104110549480;;AB73107;;;;;;
176109418014566;;AB73108;;;;;;
176109254324897;;AB73109;;;;;;
176106214954946;;AB73110;;;;;;
176105714735862;;AB73111;;;;;;
176104652569243;;AB73112;;;;;;
176103416351773;;AB73113;;;;;;
176106401246098;;AB73114;;;;;;
176105032736485;;AB73115;;;;;;
176106647434540;;AB73116;;;;;;
176107236652898;;AB73117;;;;;;
176101813554817;;AB73118;;;;;;
176101116822622;;AB73119;;;;;;
176107761557587;;AB73120;;;;;;
176104721880845;;AB73121;;;;;;
176106830484112;;AB73122;;;;;;
176105187200295;;AB73123;;;;;;
176100035357264;;AB73124;;;;;;
176100541214082;;AB73125;;;;;;
176108495151457;;AB73126;;;;;;
176106020695063;;AB73127;;;;;;
176108777977991;;AB73128;;;;;;
176104876198522;;AB73129;;;;;;
176106544389292;;AB73130;;;;;;
176102168589259;;AB73131;;;;;;
176106535667219;;AB73132;;;;;;
176104072316332;;AB73133;;;;;;
176103406951707;;AB73134;;;;;;
176108724684237;;AB73135;;;;;;
176105648218993;;AB73136;;;;;;
176105635171692;;AB73137;;;;;;
176109548472494;;AB73138;;;;;;
176105529676491;;AB73139;;;;;;
176106136929950;;AB73140;;;;;;
176107229181855;;AB73141;;;;;;
176102677840300;;AB73142;;;;;;
176103650010432;;AB73143;;;;;;
176100234511729;;AB73144;;;;;;
176107337055900;;AB73145;;;;;;
176107658845798;;AB73146;;;;;;
176103651301194;;AB73147;;;;;;
176102130269535;;AB73148;;;;;;
176105881042100;;AB73149;;;;;;
176103185821626;;AB73150;;;;;;
176102025378565;;AB73151;;;;;;
176104032100222;;AB73152;;;;;;
176108051646510;;AB73153;;;;;;
176108981323487;;AB73154;;;;;;
176106373839466;;AB73155;;;;;;
176105658286674;;AB73156;;;;;;
176105126502157;;AB73157;;;;;;
176101033707617;;AB73158;;;;;;
176105203567263;;AB73159;;;;;;
176108548779643;;AB73160;;;;;;
176108515915378;;AB73161;;;;;;
176100400562423;;AB73162;;;;;;
176100177958226;;AB73163;;;;;;
176101501701431;;AB73164;;;;;;
176100556538797;;AB73165;;;;;;
176102564368639;;AB73166;;;;;;
176103191619873;;AB73167;;;;;;
176104663619722;;AB73168;;;;;;
176102688193111;;AB73169;;;;;;
176101294758515;;AB73170;;;;;;
176108892586222;;AB73171;;;;;;
176102259789693;;AB73172;;;;;;
176102159232240;;AB73173;;;;;;
176108869772995;;AB73174;;;;;;
176104952739926;;AB73175;;;;;;
176105010407083;;AB73176;;;;;;
176106821455295;;AB73177;;;;;;
176108662151066;;AB73178;;;;;;
176107953883775;;AB73179;;;;;;
176103092903749;;AB73180;;;;;;
176108069039179;;AB73181;;;;;;
176108140891192;;AB73182;;;;;;
176107803763888;;AB73183;;;;;;
176104652316983;;AB73184;;;;;;
176105422241310;;AB73185;;;;;;
176105914304535;;AB73186;;;;;;
176103213345226;;AB73187;;;;;;
176106619297404;;AB73188;;;;;;
176100202250086;;AB73189;;;;;;
176102497996159;;AB73190;;;;;;
176106582304724;;AB73191;;;;;;
176108826615220;;AB73192;;;;;;
176104732334238;;AB73193;;;;;;
176105417192734;;AB73194;;;;;;
176100104671769;;AB73195;;;;;;
176101774393577;;AB73196;;;;;;
176104402670382;;AB73197;;;;;;
176108671797354;;AB73198;;;;;;
176104546756113;;AB73199;;;;;;
176105379840700;;AB73200;;;;;;
176108816631054;;AB73201;;;;;;
176106865989720;;AB73202;;;;;;
176103617239934;;AB73203;;;;;;
176101787927528;;AB73204;;;;;;
176106629636609;;AB73205;;;;;;
176104041055177;;AB73206;;;;;;
176109326529754;;AB73207;;;;;;
176107547862855;;AB73208;;;;;;
176105699335365;;AB73209;;;;;;
176103579378548;;AB73210;;;;;;
176103764217790;;AB73211;;;;;;
176109334605877;;AB73212;;;;;;
176100232913323;;AB73213;;;;;;
176105140320966;;AB73214;;;;;;
176100207331824;;AB73215;;;;;;
176103231951377;;AB73216;;;;;;
176109201622377;;AB73217;;;;;;
176100549080139;;AB73218;;;;;;
176106422752454;;AB73219;;;;;;
176100582807034;;AB73220;;;;;;
176106742670345;;AB73221;;;;;;
176104885714087;;AB73222;;;;;;
176103824350953;;AB73223;;;;;;
176106720630980;;AB73224;;;;;;
176104348516277;;AB73225;;;;;;
176102575141512;;AB73226;;;;;;
176104268762919;;AB73227;;;;;;
176106997499382;;AB73228;;;;;;
176103449354455;;AB73229;;;;;;
176107943903014;;AB73230;;;;;;
176103460692023;;AB73231;;;;;;
176106077807447;;AB73232;;;;;;
176109416761325;;AB73233;;;;;;
176108986290780;;AB73234;;;;;;
176108381821973;;AB73235;;;;;;
176101114372497;;AB73236;;;;;;
176108274437937;;AB73237;;;;;;
176105034896329;;AB73238;;;;;;
176109767413955;;AB73239;;;;;;
176100372993630;;AB73240;;;;;;
176104702212513;;AB73241;;;;;;
176103247905730;;AB73242;;;;;;
176103655592152;;AB73243;;;;;;
176100566624751;;AB73244;;;;;;
176100445046424;;AB73245;;;;;;
176109783568113;;AB73246;;;;;;
176102585227855;;AB73247;;;;;;
176108139657141;;AB73248;;;;;;
176103635770456;;AB73249;;;;;;
176103181438433;;AB73250;;;;;;
176107139509443;;AB73251;;;;;;
176100370077535;;AB73252;;;;;;
176103858746910;;AB73253;;;;;;
176106914028199;;AB73254;;;;;;
176109991654465;;AB73255;;;;;;
176101859342630;;AB73256;;;;;;
176101619570595;;AB73257;;;;;;
176109790396714;;AB73258;;;;;;
176108661222991;;AB73259;;;;;;
176105936751960;;AB73260;;;;;;
176108855620398;;AB73261;;;;;;
176109069923404;;AB73262;;;;;;
176101904055153;;AB73263;;;;;;
176107709368766;;AB73264;;;;;;
176106068385031;;AB73265;;;;;;
176104143786380;;AB73266;;;;;;
176109287321043;;AB73267;;;;;;
176107582252889;;AB73268;;;;;;
176108063053671;;AB73269;;;;;;
176107069253558;;AB73270;;;;;;
176100512366143;;AB73271;;;;;;
176103461153322;;AB73272;;;;;;
176109694924322;;AB73273;;;;;;
176102024822076;;AB73274;;;;;;
176107467000361;;AB73275;;;;;;
176104082550219;;AB73276;;;;;;
176108959028316;;AB73277;;;;;;
176104615339981;;AB73278;;;;;;
176103494847718;;AB73279;;;;;;
176109282891701;;AB73280;;;;;;
176101095654152;;AB73281;;;;;;
176103981899883;;AB73282;;;;;;
176105845824478;;AB73283;;;;;;
176105434486499;;AB73284;;;;;;
176104166735157;;AB73285;;;;;;
176101251822619;;AB73286;;;;;;
176104560698035;;AB73287;;;;;;
176102459746386;;AB73288;;;;;;
176109415930327;;AB73289;;;;;;
176105572929680;;AB73290;;;;;;
176100072222207;;AB73291;;;;;;
176101259656092;;AB73292;;;;;;
176106282907214;;AB73293;;;;;;
176102675662292;;AB73294;;;;;;
176103454316357;;AB73295;;;;;;
176102519612388;;AB73296;;;;;;
176104674568090;;AB73297;;;;;;
176102708436714;;AB73298;;;;;;
176106704202822;;AB73299;;;;;;
176104837244514;;AB73300;;;;;;
176100338966324;;AB73301;;;;;;
176109566111230;;AB73302;;;;;;
176100606322473;;AB73303;;;;;;
176109894677860;;AB73304;;;;;;
176108998584287;;AB73305;;;;;;
176105053177965;;AB73306;;;;;;
176109115835412;;AB73307;;;;;;
176102070007457;;AB73308;;;;;;
176102807117413;;AB73309;;;;;;
176103377608088;;AB73310;;;;;;
176108450295133;;AB73311;;;;;;
176107907525928;;AB73312;;;;;;
176101546124185;;AB73313;;;;;;
176104769563808;;AB73314;;;;;;
176102349529893;;AB73315;;;;;;
176104088505803;;AB73316;;;;;;
176102757877644;;AB73317;;;;;;
176106163974788;;AB73318;;;;;;
176100158700167;;AB73319;;;;;;
176107474281434;;AB73320;;;;;;
176108932266462;;AB73321;;;;;;
176109671899471;;AB73322;;;;;;
176103900567835;;AB73323;;;;;;
176109105843079;;AB73324;;;;;;
176106009504625;;AB73325;;;;;;
176104077777074;;AB73326;;;;;;
176102956897070;;AB73327;;;;;;
176102804381087;;AB73328;;;;;;
176108850708743;;AB73329;;;;;;
176102448060220;;AB73330;;;;;;
176108022525124;;AB73331;;;;;;
